,amzn,fb,googl,msft,avg,msft_above_daily_avg,amzn_above_daily_avg,googl_above_daily_avg,fb_above_daily_avg
2005-11-10,42.18,,391.1,27.09,153.45666666666668,False,False,True,False
2005-11-11,42.68,,390.4,27.28,153.45333333333335,False,False,True,False
2005-11-12,,,,,,False,False,False,False
2005-11-13,,,,,,False,False,False,False
2005-11-14,42.53,,396.97,27.35,155.61666666666667,False,False,True,False
2005-11-15,44.45,,392.8,27.5,154.91666666666666,False,False,True,False
2005-11-16,45.3,,398.15,27.74,157.06333333333333,False,False,True,False
2005-11-17,46.74,,403.45,27.97,159.38666666666666,False,False,True,False
2005-11-18,47.98,,400.21,28.07,158.75333333333333,False,False,True,False
2005-11-19,,,,,,False,False,False,False
2005-11-20,,,,,,False,False,False,False
2005-11-21,47.99,,409.36,28.16,161.83666666666667,False,False,True,False
2005-11-22,48.85,,416.47,27.91,164.41000000000003,False,False,True,False
2005-11-23,48.24,,422.86,27.92,166.34,False,False,True,False
2005-11-24,,,,,,False,False,False,False
2005-11-25,48.06,,428.62,27.76,168.14666666666668,False,False,True,False
2005-11-26,,,,,,False,False,False,False
2005-11-27,,,,,,False,False,False,False
2005-11-28,48.35,,423.48,27.75,166.52666666666667,False,False,True,False
2005-11-29,48.55,,403.54,27.68,159.92333333333335,False,False,True,False
2005-11-30,48.46,,404.9125,27.68,160.35083333333333,False,False,True,False
2005-12-01,49.0,,414.0901,27.89,163.66003333333333,False,False,True,False
2005-12-02,49.06,,417.7,28.01,164.92333333333332,False,False,True,False
2005-12-03,,,,,,False,False,False,False
2005-12-04,,,,,,False,False,False,False
2005-12-05,48.83,,405.85,27.85,160.84333333333333,False,False,True,False
2005-12-06,49.26,,404.54,27.69,160.49666666666667,False,False,True,False
2005-12-07,48.83,,404.22,27.75,160.26666666666668,False,False,True,False
2005-12-08,48.35,,410.65,27.69,162.23,False,False,True,False
2005-12-09,48.74,,409.2,27.71,161.88333333333333,False,False,True,False
2005-12-10,,,,,,False,False,False,False
2005-12-11,,,,,,False,False,False,False
2005-12-12,49.07,,412.61199999999997,27.45,163.04399999999998,False,False,True,False
2005-12-13,49.5,,417.49,27.1301,164.70669999999998,False,False,True,False
2005-12-14,49.41,,418.96,27.09,165.15333333333334,False,False,True,False
2005-12-15,49.48,,422.53,26.92,166.31,False,False,True,False
2005-12-16,49.21,,430.15,26.9,168.7533333333333,False,False,True,False
2005-12-17,,,,,,False,False,False,False
2005-12-18,,,,,,False,False,False,False
2005-12-19,48.37,,424.6,26.83,166.6,False,False,True,False
2005-12-20,48.14,,429.74,26.86,168.24666666666667,False,False,True,False
2005-12-21,48.97,,426.33,26.73,167.34333333333333,False,False,True,False
2005-12-22,49.22,,432.04,26.59,169.28333333333333,False,False,True,False
2005-12-23,49.22,,430.93,26.64,168.92999999999998,False,False,True,False
2005-12-24,,,,,,False,False,False,False
2005-12-25,,,,,,False,False,False,False
2005-12-26,,,,,,False,False,False,False
2005-12-27,48.56,,424.64,26.46,166.5533333333333,False,False,True,False
2005-12-28,48.06,,426.69,26.39,167.04666666666665,False,False,True,False
2005-12-29,47.99,,420.15,26.27,164.8033333333333,False,False,True,False
2005-12-30,47.15,,414.86,26.15,162.72,False,False,True,False
2005-12-31,,,,,,False,False,False,False
2006-01-01,,,,,,False,False,False,False
2006-01-02,,,,,,False,False,False,False
2006-01-03,47.58,,435.23,26.84,169.88333333333333,False,False,True,False
2006-01-04,47.25,,445.24,26.97,173.15333333333334,False,False,True,False
2006-01-05,47.65,,451.24,26.99,175.29333333333332,False,False,True,False
2006-01-06,47.87,,465.66,26.91,180.14666666666665,False,False,True,False
2006-01-07,,,,,,False,False,False,False
2006-01-08,,,,,,False,False,False,False
2006-01-09,47.08,,466.9001,26.86,180.28003333333334,False,False,True,False
2006-01-10,45.651,,469.76,27.0,180.80366666666666,False,False,True,False
2006-01-11,44.93,,471.63,27.29,181.2833333333333,False,False,True,False
2006-01-12,44.36,,463.63,27.14,178.37666666666667,False,False,True,False
2006-01-13,44.4,,466.25,27.19,179.28,False,False,True,False
2006-01-14,,,,,,False,False,False,False
2006-01-15,,,,,,False,False,False,False
2006-01-16,,,,,,False,False,False,False
2006-01-17,44.0,,467.11,26.99,179.36666666666667,False,False,True,False
2006-01-18,44.32,,444.9099,26.83,172.01996666666665,False,False,True,False
2006-01-19,44.45,,436.445,27.02,169.30499999999998,False,False,True,False
2006-01-20,43.92,,399.4601,26.41,156.59670000000003,False,False,True,False
2006-01-21,,,,,,False,False,False,False
2006-01-22,,,,,,False,False,False,False
2006-01-23,43.73,,427.5,26.35,165.86,False,False,True,False
2006-01-24,44.02,,443.03,26.28,171.10999999999999,False,False,True,False
2006-01-25,43.6,,433.0,26.4,167.66666666666666,False,False,True,False
2006-01-26,44.68,,434.265,26.5,168.48166666666665,False,False,True,False
2006-01-27,45.22,,433.49,27.79,168.83333333333334,False,False,True,False
2006-01-28,,,,,,False,False,False,False
2006-01-29,,,,,,False,False,False,False
2006-01-30,44.96,,426.82,28.0,166.59333333333333,False,False,True,False
2006-01-31,44.82,,432.6601,28.15,168.54336666666666,False,False,True,False
2006-02-01,43.98,,401.78,28.04,157.93333333333334,False,False,True,False
2006-02-02,42.74,,396.04,27.68,155.48666666666668,False,False,True,False
2006-02-03,38.33,,381.555,27.54,149.14166666666668,False,False,True,False
2006-02-04,,,,,,False,False,False,False
2006-02-05,,,,,,False,False,False,False
2006-02-06,37.95,,385.1,27.17,150.07333333333335,False,False,True,False
2006-02-07,37.52,,367.92,26.94,144.12666666666667,False,False,True,False
2006-02-08,38.17,,369.08,26.91,144.72,False,False,True,False
2006-02-09,37.99,,358.77,26.66,141.14000000000001,False,False,True,False
2006-02-10,38.52,,362.61,26.69,142.60666666666665,False,False,True,False
2006-02-11,,,,,,False,False,False,False
2006-02-12,,,,,,False,False,False,False
2006-02-13,37.86,,345.7,26.39,136.65,False,False,True,False
2006-02-14,38.25,,343.32,26.65,136.07333333333332,False,False,True,False
2006-02-15,39.26,,342.38,26.88,136.17333333333332,False,False,True,False
2006-02-16,39.15,,366.46,26.81,144.14,False,False,True,False
2006-02-17,39.19,,368.75,26.7,144.88,False,False,True,False
2006-02-18,,,,,,False,False,False,False
2006-02-19,,,,,,False,False,False,False
2006-02-20,,,,,,False,False,False,False
2006-02-21,38.29,,366.59,26.54,143.80666666666667,False,False,True,False
2006-02-22,38.72,,365.49,26.72,143.64333333333335,False,False,True,False
2006-02-23,37.9,,378.07,26.66,147.54333333333332,False,False,True,False
2006-02-24,38.35,,377.4,26.63,147.46,False,False,True,False
2006-02-25,,,,,,False,False,False,False
2006-02-26,,,,,,False,False,False,False
2006-02-27,38.01,,390.375,27.05,151.81166666666667,False,False,True,False
2006-02-28,37.44,,362.62,26.87,142.31,False,False,True,False
2006-03-01,37.12,,364.8,27.14,143.02,False,False,True,False
2006-03-02,36.88,,376.45,26.97,146.76666666666665,False,False,True,False
2006-03-03,37.21,,378.18,26.93,147.44,False,False,True,False
2006-03-04,,,,,,False,False,False,False
2006-03-05,,,,,,False,False,False,False
2006-03-06,36.86,,368.1,26.91,143.95666666666668,False,False,True,False
2006-03-07,36.93,,364.45,27.06,142.81333333333333,False,False,True,False
2006-03-08,36.81,,353.88,27.25,139.31333333333333,False,False,True,False
2006-03-09,36.12,,343.0,27.0,135.37333333333333,False,False,True,False
2006-03-10,36.22,,337.5,27.17,133.63000000000002,False,False,True,False
2006-03-11,,,,,,False,False,False,False
2006-03-12,,,,,,False,False,False,False
2006-03-13,36.19,,337.06,27.11,133.45333333333335,False,False,True,False
2006-03-14,36.91,,351.16,27.23,138.43333333333337,False,False,True,False
2006-03-15,36.89,,344.5,27.36,136.25,False,False,True,False
2006-03-16,36.77,,338.77,27.27,134.26999999999998,False,False,True,False
2006-03-17,35.99,,339.79,27.5,134.42666666666668,False,False,True,False
2006-03-18,,,,,,False,False,False,False
2006-03-19,,,,,,False,False,False,False
2006-03-20,36.23,,348.19,27.89,137.43666666666667,False,False,True,False
2006-03-21,35.92,,339.92,27.74,134.52666666666667,False,False,True,False
2006-03-22,36.0,,340.22,27.15,134.45666666666668,False,False,True,False
2006-03-23,35.68,,341.89,26.85,134.80666666666667,False,False,True,False
2006-03-24,35.47,,365.8,27.01,142.76,False,False,True,False
2006-03-25,,,,,,False,False,False,False
2006-03-26,,,,,,False,False,False,False
2006-03-27,35.25,,369.69,27.01,143.98333333333332,False,False,True,False
2006-03-28,35.69,,377.2,26.9,146.59666666666666,False,False,True,False
2006-03-29,36.32,,394.98,27.02,152.77333333333334,False,False,True,False
2006-03-30,36.67,,388.44,27.23,150.78,False,False,True,False
2006-03-31,36.53,,390.0,27.21,151.24666666666664,False,False,True,False
2006-04-01,,,,,,False,False,False,False
2006-04-02,,,,,,False,False,False,False
2006-04-03,36.14,,389.7,27.56,151.13333333333333,False,False,True,False
2006-04-04,36.77,,404.34,27.64,156.24999999999997,False,False,True,False
2006-04-05,37.34,,407.99,27.74,157.69000000000003,False,False,True,False
2006-04-06,38.51,,411.18,27.56,159.08333333333334,False,False,True,False
2006-04-07,37.09,,406.16,27.25,156.83333333333334,False,False,True,False
2006-04-08,,,,,,False,False,False,False
2006-04-09,,,,,,False,False,False,False
2006-04-10,36.61,,416.38,27.29,160.09333333333333,False,False,True,False
2006-04-11,36.06,,409.66,27.13,157.61666666666667,False,False,True,False
2006-04-12,36.13,,408.95,27.2,157.42666666666665,False,False,True,False
2006-04-13,36.62,,402.16,27.07,155.28333333333333,False,False,True,False
2006-04-14,,,,,,False,False,False,False
2006-04-15,,,,,,False,False,False,False
2006-04-16,,,,,,False,False,False,False
2006-04-17,35.27,,406.82,26.84,156.30999999999997,False,False,True,False
2006-04-18,36.28,,404.24,27.22,155.91333333333333,False,False,True,False
2006-04-19,36.89,,410.5,27.03,158.14,False,False,True,False
2006-04-20,36.34,,415.0,27.03,159.45666666666668,False,False,True,False
2006-04-21,36.03,,437.1,27.15,166.76,False,False,True,False
2006-04-22,,,,,,False,False,False,False
2006-04-23,,,,,,False,False,False,False
2006-04-24,35.79,,440.5,27.11,167.8,False,False,True,False
2006-04-25,35.55,,427.16,27.11,163.27333333333334,False,False,True,False
2006-04-26,35.79,,425.97,27.1,162.95333333333335,False,False,True,False
2006-04-27,35.74,,420.03,27.25,161.00666666666666,False,False,True,False
2006-04-28,35.21,,417.94,24.15,159.1,False,False,True,False
2006-04-29,,,,,,False,False,False,False
2006-04-30,,,,,,False,False,False,False
2006-05-01,34.59,,398.9,24.29,152.59333333333333,False,False,True,False
2006-05-02,34.38,,394.8,24.01,151.06333333333333,False,False,True,False
2006-05-03,33.96,,394.17,23.17,150.43333333333334,False,False,True,False
2006-05-04,34.47,,394.75,23.44,150.88666666666668,False,False,True,False
2006-05-05,35.04,,394.3,23.8,151.04666666666668,False,False,True,False
2006-05-06,,,,,,False,False,False,False
2006-05-07,,,,,,False,False,False,False
2006-05-08,34.69,,394.78,23.73,151.06666666666666,False,False,True,False
2006-05-09,34.84,,408.8,23.62,155.75333333333333,False,False,True,False
2006-05-10,34.16,,402.98,23.77,153.63666666666666,False,False,True,False
2006-05-11,33.53,,387.0,23.22,147.91666666666666,False,False,True,False
2006-05-12,32.73,,374.13,23.17,143.34333333333333,False,False,True,False
2006-05-13,,,,,,False,False,False,False
2006-05-14,,,,,,False,False,False,False
2006-05-15,32.78,,376.2,23.15,144.04333333333332,False,False,True,False
2006-05-16,32.76,,371.3,23.01,142.35666666666665,False,False,True,False
2006-05-17,31.61,,374.5,22.73,142.9466666666667,False,False,True,False
2006-05-18,32.61,,370.99,22.83,142.14333333333335,False,False,True,False
2006-05-19,33.94,,370.02,22.56,142.17333333333332,False,False,True,False
2006-05-20,,,,,,False,False,False,False
2006-05-21,,,,,,False,False,False,False
2006-05-22,34.83,,370.95,22.88,142.88666666666666,False,False,True,False
2006-05-23,33.76,,375.58,22.79,144.04333333333332,False,False,True,False
2006-05-24,35.19,,381.25,23.5,146.64666666666668,False,False,True,False
2006-05-25,35.63,,382.99,23.74,147.45333333333335,False,False,True,False
2006-05-26,36.07,,381.35,23.72,147.04666666666665,False,False,True,False
2006-05-27,,,,,,False,False,False,False
2006-05-28,,,,,,False,False,False,False
2006-05-29,,,,,,False,False,False,False
2006-05-30,34.64,,371.94,23.15,143.2433333333333,False,False,True,False
2006-05-31,34.61,,371.82,22.65,143.02666666666667,False,False,True,False
2006-06-01,35.07,,382.62,22.82,146.83666666666667,False,False,True,False
2006-06-02,34.76,,379.44,22.76,145.65333333333334,False,False,True,False
2006-06-03,,,,,,False,False,False,False
2006-06-04,,,,,,False,False,False,False
2006-06-05,33.49,,374.44,22.5,143.47666666666666,False,False,True,False
2006-06-06,33.41,,389.99,22.13,148.51,False,False,True,False
2006-06-07,33.77,,386.51,22.04,147.44,False,False,True,False
2006-06-08,33.55,,393.3,22.11,149.65333333333334,False,False,True,False
2006-06-09,33.88,,388.2904,22.03,148.06679999999997,False,False,True,False
2006-06-10,,,,,,False,False,False,False
2006-06-11,,,,,,False,False,False,False
2006-06-12,33.6,,381.54,21.71,145.61666666666667,False,False,True,False
2006-06-13,33.47,,386.525,21.51,147.16833333333332,False,False,True,False
2006-06-14,33.68,,384.39,21.88,146.65,False,False,True,False
2006-06-15,34.96,,391.0,22.07,149.34333333333333,False,False,True,False
2006-06-16,35.09,,390.7,22.1,149.29666666666665,False,False,True,False
2006-06-17,,,,,,False,False,False,False
2006-06-18,,,,,,False,False,False,False
2006-06-19,35.07,,388.14,22.55,148.58666666666667,False,False,True,False
2006-06-20,35.48,,387.17,22.56,148.40333333333334,False,False,True,False
2006-06-21,36.65,,402.13,23.08,153.95333333333332,False,False,True,False
2006-06-22,36.37,,399.95,22.88,153.06666666666666,False,False,True,False
2006-06-23,36.55,,404.86,22.5,154.63666666666668,False,False,True,False
2006-06-24,,,,,,False,False,False,False
2006-06-25,,,,,,False,False,False,False
2006-06-26,36.77,,404.22,22.82,154.60333333333332,False,False,True,False
2006-06-27,36.48,,402.32,22.86,153.88666666666668,False,False,True,False
2006-06-28,36.7,,406.11,23.16,155.32333333333335,False,False,True,False
2006-06-29,38.52,,417.81,23.4702,159.93339999999998,False,False,True,False
2006-06-30,38.68,,419.33,23.3,160.43666666666667,False,False,True,False
2006-07-01,,,,,,False,False,False,False
2006-07-02,,,,,,False,False,False,False
2006-07-03,38.61,,423.2,23.7,161.83666666666667,False,False,True,False
2006-07-04,,,,,,False,False,False,False
2006-07-05,37.11,,421.46,23.35,160.64000000000001,False,False,True,False
2006-07-06,36.8,,423.19,23.48,161.15666666666667,False,False,True,False
2006-07-07,36.11,,420.45,23.3,159.95333333333335,False,False,True,False
2006-07-08,,,,,,False,False,False,False
2006-07-09,,,,,,False,False,False,False
2006-07-10,35.79,,418.2,23.5,159.16333333333333,False,False,True,False
2006-07-11,35.66,,424.56,23.1,161.10666666666668,False,False,True,False
2006-07-12,34.63,,417.25,22.64,158.17333333333332,False,False,True,False
2006-07-13,33.73,,408.83,22.26,154.94,False,False,True,False
2006-07-14,32.92,,403.5,22.29,152.90333333333334,False,False,True,False
2006-07-15,,,,,,False,False,False,False
2006-07-16,,,,,,False,False,False,False
2006-07-17,33.67,,407.89,22.48,154.68,False,False,True,False
2006-07-18,33.49,,403.05,22.74,153.09333333333333,False,False,True,False
2006-07-19,34.48,,399.0,23.4,152.29333333333332,False,False,True,False
2006-07-20,34.18,,387.12,22.85,148.05,False,False,True,False
2006-07-21,33.19,,390.108,23.87,149.056,False,False,True,False
2006-07-22,,,,,,False,False,False,False
2006-07-23,,,,,,False,False,False,False
2006-07-24,34.31,,390.9,24.0,149.73666666666665,False,False,True,False
2006-07-25,33.59,,389.36,24.22,149.0566666666667,False,False,True,False
2006-07-26,26.26,,385.5,24.37,145.37666666666667,False,False,True,False
2006-07-27,26.56,,382.4,23.87,144.27666666666667,False,False,True,False
2006-07-28,27.17,,388.12,24.25,146.51333333333335,False,False,True,False
2006-07-29,,,,,,False,False,False,False
2006-07-30,,,,,,False,False,False,False
2006-07-31,26.89,,386.6,24.06,145.85,False,False,True,False
2006-08-01,26.32,,375.51,23.99,141.94,False,False,True,False
2006-08-02,26.09,,367.23,24.3,139.20666666666668,False,False,True,False
2006-08-03,26.69,,375.39,24.21,142.09666666666666,False,False,True,False
2006-08-04,27.29,,373.85,24.29,141.81000000000003,False,False,True,False
2006-08-05,,,,,,False,False,False,False
2006-08-06,,,,,,False,False,False,False
2006-08-07,26.78,,377.95,24.22,142.98333333333335,False,False,True,False
2006-08-08,26.36,,381.0,24.34,143.9,False,False,True,False
2006-08-09,26.21,,376.94,24.44,142.53,False,False,True,False
2006-08-10,26.49,,374.2,24.46,141.71666666666667,False,False,True,False
2006-08-11,26.07,,368.5,24.43,139.66666666666666,False,False,True,False
2006-08-12,,,,,,False,False,False,False
2006-08-13,,,,,,False,False,False,False
2006-08-14,26.53,,369.43,24.53,140.16333333333333,False,False,True,False
2006-08-15,27.77,,380.97,24.62,144.45333333333335,False,False,True,False
2006-08-16,27.95,,387.72,24.7,146.79,False,False,True,False
2006-08-17,29.09,,385.8,24.7,146.53,False,False,True,False
2006-08-18,29.12,,383.36,25.79,146.09,False,False,True,False
2006-08-19,,,,,,False,False,False,False
2006-08-20,,,,,,False,False,False,False
2006-08-21,28.13,,377.3,26.12,143.85,False,False,True,False
2006-08-22,28.37,,378.29,25.62,144.09333333333333,False,False,True,False
2006-08-23,28.14,,373.43,25.67,142.41333333333333,False,False,True,False
